date,id_moneda,price,Venta,Compra
2020-04-22,ethereum,170.45154288047368,0.0,0
2020-04-23,ethereum,182.2767576620704,0.0,0
2020-04-24,ethereum,184.59370248021838,0.0,0
2020-04-25,ethereum,187.34336861419638,0.0,0
2020-04-26,ethereum,194.11423682570447,0.0,0
2020-04-27,ethereum,197.22990444623989,0.0,0
2020-04-28,ethereum,196.46262535084685,0.0,0
2020-04-29,ethereum,197.15473156634306,0.0,0
2020-04-30,ethereum,215.54817266567386,0.0,0
2020-05-01,ethereum,205.55600541063674,0.0,0
2020-05-02,ethereum,211.96829534904975,0.0,0
2020-05-03,ethereum,213.94301121407548,0.0,0
2020-05-04,ethereum,210.02470947464775,0.0,0
2020-05-05,ethereum,206.8325342346069,0.0,0
2020-05-06,ethereum,205.22517973985205,0.0,0
2020-05-07,ethereum,200.25479450009442,0.0,0
2020-05-08,ethereum,212.29247620086525,0.0,0
2020-05-09,ethereum,211.68904835113835,0.0,0
2020-05-10,ethereum,210.4318181376063,0.0,0
2020-05-11,ethereum,188.13722615896586,0.0,0
2020-05-12,ethereum,185.67471809740294,0.0,0
2020-05-13,ethereum,189.30578181851274,0.0,0
2020-05-14,ethereum,199.36937254304945,0.0,0
2020-05-15,ethereum,203.21124699378416,0.0,0
2020-05-16,ethereum,194.27309778153102,0.0,0
2020-05-17,ethereum,200.58339090310048,0.0,0
2020-05-18,ethereum,206.76889403683904,0.0,0
2020-05-19,ethereum,214.35764164526782,0.0,0
2020-05-20,ethereum,213.68672021176667,0.0,0
2020-05-21,ethereum,209.9207882888633,0.0,0
2020-05-22,ethereum,198.9175157507187,0.0,0
2020-05-23,ethereum,206.22772963994552,0.0,0
2020-05-24,ethereum,206.4112069583191,0.0,0
2020-05-25,ethereum,200.69072858230618,0.0,0
2020-05-26,ethereum,203.81011834234977,0.0,0
2020-05-27,ethereum,200.96361540675866,0.0,0
2020-05-28,ethereum,207.84589389085414,0.0,0
2020-05-29,ethereum,219.59156405880168,0.0,0
2020-05-30,ethereum,220.49116734603788,0.0,0
2020-05-31,ethereum,242.70977026782677,0.0,0
2020-06-01,ethereum,232.33100303896677,0.0,0
2020-06-02,ethereum,248.04456658448655,0.0,0
2020-06-03,ethereum,237.26532012867918,0.0,0
2020-06-04,ethereum,244.1253366100756,0.0,0
2020-06-05,ethereum,243.70782131595863,0.0,0
2020-06-06,ethereum,240.24696898765103,0.0,0
2020-06-07,ethereum,242.02164036721499,0.0,0
2020-06-08,ethereum,244.22674439497985,0.0,0
2020-06-09,ethereum,246.21278326044262,0.0,0
2020-06-10,ethereum,243.8495266518988,0.0,0
2020-06-11,ethereum,247.5419715295243,0.0,0
2020-06-12,ethereum,232.00078536182022,0.0,0
2020-06-13,ethereum,237.59341087744238,0.0,0
2020-06-14,ethereum,238.29362910089247,0.0,0
2020-06-15,ethereum,232.11252047744935,0.0,0
2020-06-16,ethereum,231.0170115525279,0.0,0
2020-06-17,ethereum,235.28847948297147,0.0,0
2020-06-18,ethereum,233.8636184621818,0.0,0
2020-06-19,ethereum,231.68485732135008,0.0,0
2020-06-20,ethereum,228.9592128032193,0.0,0
2020-06-21,ethereum,228.8691487972198,0.0,0
2020-06-22,ethereum,227.79190590968685,0.0,0
2020-06-23,ethereum,243.36470999245498,0.0,0
2020-06-24,ethereum,243.07948223903702,0.0,0
2020-06-25,ethereum,234.5649846444734,0.0,0
2020-06-26,ethereum,232.64870349961575,0.0,0
2020-06-27,ethereum,229.6365260272679,0.0,0
2020-06-28,ethereum,221.0260852973422,0.0,0
2020-06-29,ethereum,225.12294616525017,0.0,0
2020-06-30,ethereum,228.20576377381224,0.0,0
2020-07-01,ethereum,225.59281496891896,0.0,0
2020-07-02,ethereum,230.66194359094902,0.0,0
2020-07-03,ethereum,226.57442434030435,0.0,0
2020-07-04,ethereum,225.1764054804081,0.0,0
2020-07-05,ethereum,229.09471646218861,0.0,0
2020-07-06,ethereum,227.8993750381917,0.0,0
2020-07-07,ethereum,241.52685187431663,0.0,0
2020-07-08,ethereum,238.96448054067793,0.0,0
2020-07-09,ethereum,246.85900786802029,0.0,0
2020-07-10,ethereum,241.97512857897888,0.0,0
2020-07-11,ethereum,240.95495378293265,0.0,0
2020-07-12,ethereum,239.10202554671358,0.0,0
2020-07-13,ethereum,241.7715226007061,0.0,0
2020-07-14,ethereum,239.63878681174097,0.0,0
2020-07-15,ethereum,240.25147066847245,0.0,0
2020-07-16,ethereum,238.66359720631723,0.0,0
2020-07-17,ethereum,233.837074562722,0.0,0
2020-07-18,ethereum,232.78147743826054,0.0,0
2020-07-19,ethereum,235.6811447764246,0.0,0
2020-07-20,ethereum,238.89523167867932,0.0,0
2020-07-21,ethereum,236.06009844538684,0.0,0
2020-07-22,ethereum,245.23373502634252,0.0,0
2020-07-23,ethereum,263.7624639660021,0.0,0
2020-07-24,ethereum,274.7236202591814,0.0,0
2020-07-25,ethereum,279.42705624758224,0.0,0
2020-07-26,ethereum,305.0381394111965,0.0,0
2020-07-27,ethereum,310.51799095173624,0.0,0
2020-07-28,ethereum,320.47619130968184,0.0,0
2020-07-29,ethereum,316.4067660520556,0.0,0
2020-07-30,ethereum,317.5390729161191,0.0,0
2020-07-31,ethereum,334.7419220365616,0.0,0
2020-08-01,ethereum,346.00350607288686,0.0,0
2020-08-02,ethereum,387.94242117124685,0.0,0
2020-08-03,ethereum,370.7323024312388,0.0,0
2020-08-04,ethereum,386.24744771780877,0.0,0
2020-08-05,ethereum,389.3830083498991,0.0,0
2020-08-06,ethereum,400.18436250317995,0.0,0
2020-08-07,ethereum,394.5417454611831,0.0,0
2020-08-08,ethereum,379.1351558498163,0.0,0
2020-08-09,ethereum,391.47843864211467,0.0,0
2020-08-10,ethereum,389.62293111291143,0.0,0
2020-08-11,ethereum,395.20991365718925,0.0,0
2020-08-12,ethereum,379.17476395275435,0.0,0
2020-08-13,ethereum,387.50053082397886,0.0,0
2020-08-14,ethereum,427.49026536796873,0.0,0
2020-08-15,ethereum,438.7625874702974,0.0,0
2020-08-16,ethereum,432.6546652389318,0.0,0
2020-08-17,ethereum,433.43186093211244,0.0,0
2020-08-18,ethereum,430.03250508972275,0.0,0
2020-08-19,ethereum,422.10665286599425,0.0,0
2020-08-20,ethereum,406.5744691821068,0.0,0
2020-08-21,ethereum,416.46977582279794,0.0,0
2020-08-22,ethereum,386.8238914189483,0.0,0
2020-08-23,ethereum,395.88501828908585,0.0,0
2020-08-24,ethereum,390.7891350477376,0.0,0
2020-08-25,ethereum,408.2691456317229,0.0,0
2020-08-26,ethereum,383.66214311829924,0.0,0
2020-08-27,ethereum,385.75249987492117,0.0,0
2020-08-28,ethereum,381.8376513210842,0.0,0
2020-08-29,ethereum,395.1382132386204,0.0,0
2020-08-30,ethereum,399.374543834064,0.0,0
2020-08-31,ethereum,428.2956791635218,0.0,0
2020-09-01,ethereum,435.6930232991007,0.0,0
2020-09-02,ethereum,475.6846642626859,0.0,0
2020-09-03,ethereum,439.35376021531494,0.0,0
2020-09-04,ethereum,383.6915311779978,0.0,0
2020-09-05,ethereum,387.9040290939166,0.0,0
2020-09-06,ethereum,334.46859301354317,0.0,0
2020-09-07,ethereum,352.99300214607035,0.0,0
2020-09-08,ethereum,351.8778602923998,0.0,0
2020-09-09,ethereum,337.84505193506857,0.0,0
2020-09-10,ethereum,351.2322670832359,0.0,0
2020-09-11,ethereum,367.63892881000675,0.0,0
2020-09-12,ethereum,373.9149059897517,0.0,0
2020-09-13,ethereum,387.72351629002264,0.0,0
2020-09-14,ethereum,365.695506306262,0.0,0
2020-09-15,ethereum,376.394561113407,0.0,0
2020-09-16,ethereum,364.6900450860686,0.0,0
2020-09-17,ethereum,365.13055081164816,0.0,0
2020-09-18,ethereum,388.7974562319938,0.0,0
2020-09-19,ethereum,383.17286599152135,0.0,0
2020-09-20,ethereum,385.4721234936851,0.0,0
2020-09-21,ethereum,370.9678951624775,0.0,0
2020-09-22,ethereum,341.27713087183076,0.0,0
2020-09-23,ethereum,343.9175471009491,0.0,0
2020-09-24,ethereum,321.0774351739628,0.0,0
2020-09-25,ethereum,348.8210199785493,0.0,0
2020-09-26,ethereum,351.3315670221176,0.0,0
2020-09-27,ethereum,354.2615819143104,0.0,0
2020-09-28,ethereum,357.0664364067552,0.0,0
2020-09-29,ethereum,354.4295835375506,0.0,0
2020-09-30,ethereum,359.4260895383702,0.0,0
2020-10-01,ethereum,359.59898475085777,0.0,0
2020-10-02,ethereum,353.1978481381707,0.0,0
2020-10-03,ethereum,345.9125682279143,0.0,0
2020-10-04,ethereum,345.99246319342933,0.0,0
2020-10-05,ethereum,352.4588065039611,0.0,0
2020-10-06,ethereum,353.6044273109067,0.0,0
2020-10-07,ethereum,340.6160218128092,0.0,0
2020-10-08,ethereum,341.4437964782809,0.0,0
2020-10-09,ethereum,350.0556765681245,0.0,0
2020-10-10,ethereum,365.33944481939363,0.0,0
2020-10-11,ethereum,370.4718109734285,0.0,0
2020-10-12,ethereum,374.4970150925736,0.0,0
2020-10-13,ethereum,387.25555835657167,0.0,0
2020-10-14,ethereum,381.16877389892255,0.0,0
2020-10-15,ethereum,379.21025376092774,0.0,0
2020-10-16,ethereum,377.15868107868175,0.0,0
2020-10-17,ethereum,365.9906423831468,0.0,0
2020-10-18,ethereum,368.6504703636898,0.0,0
2020-10-19,ethereum,378.0493653237596,0.0,0
2020-10-20,ethereum,379.6394773321801,0.0,0
2020-10-21,ethereum,368.2270142350454,0.0,0
2020-10-22,ethereum,391.16674217757225,0.0,0
2020-10-23,ethereum,413.2018903361906,0.0,0
2020-10-24,ethereum,408.88948864371923,0.0,0
2020-10-25,ethereum,411.95921775305027,0.0,0
2020-10-26,ethereum,406.157094148215,0.0,0
2020-10-27,ethereum,393.38290839224464,0.0,0
2020-10-28,ethereum,403.529837833562,0.0,0
2020-10-29,ethereum,388.87733988207765,0.0,0
2020-10-30,ethereum,386.4460129872924,0.0,0
2020-10-31,ethereum,382.9007710380906,0.0,0
2020-11-01,ethereum,385.8445887975079,0.0,0
2020-11-02,ethereum,394.9363420491719,0.0,0
2020-11-03,ethereum,383.8498034220404,0.0,0
2020-11-04,ethereum,387.616373722075,0.0,0
2020-11-05,ethereum,401.7330968324722,0.0,0
2020-11-06,ethereum,415.9277704309719,0.0,0
2020-11-07,ethereum,454.6515430984697,0.0,0
2020-11-08,ethereum,435.4183540833094,0.0,0
2020-11-09,ethereum,455.3583669721691,0.0,0
2020-11-10,ethereum,445.0512933420698,0.0,0
2020-11-11,ethereum,449.8161845012962,0.0,0
2020-11-12,ethereum,463.18087172032307,0.0,0
2020-11-13,ethereum,462.2056195794902,0.0,0
2020-11-14,ethereum,475.9690936576015,0.0,0
2020-11-15,ethereum,462.7183970607933,0.0,0
2020-11-16,ethereum,449.2068016397434,0.0,0
2020-11-17,ethereum,461.3711967052673,0.0,0
2020-11-18,ethereum,482.1983847235396,0.0,0
2020-11-19,ethereum,479.43766136247405,0.0,0
2020-11-20,ethereum,471.31795839441156,0.0,0
2020-11-21,ethereum,508.79221458524455,0.0,0
2020-11-22,ethereum,548.842116249849,0.0,0
2020-11-23,ethereum,560.5088874583059,0.0,0
2020-11-24,ethereum,608.2733109189421,0.0,0
2020-11-25,ethereum,602.6662623938871,0.0,0
2020-11-26,ethereum,568.2751530404493,0.0,0
2020-11-27,ethereum,518.4670452162002,0.0,0
2020-11-28,ethereum,517.5530264056014,0.0,0
2020-11-29,ethereum,537.3926120944484,0.0,0
2020-11-30,ethereum,574.7511196548439,0.0,0
2020-12-01,ethereum,612.2637856122055,0.0,0
2020-12-02,ethereum,589.5818443540976,0.0,0
2020-12-03,ethereum,598.760610095824,0.0,0
2020-12-04,ethereum,616.506661565682,0.0,0
2020-12-05,ethereum,571.1904316349736,0.0,0
2020-12-06,ethereum,595.9194139680376,0.0,0
2020-12-07,ethereum,601.9689349244918,0.0,0
2020-12-08,ethereum,592.3865066820175,0.0,0
2020-12-09,ethereum,554.329674302381,0.0,0
2020-12-10,ethereum,573.8953091099941,0.0,0
2020-12-11,ethereum,560.4542654076048,0.0,0
2020-12-12,ethereum,545.9828352633687,0.0,0
2020-12-13,ethereum,568.3587534073821,0.0,0
2020-12-14,ethereum,590.3244403029342,0.0,0
2020-12-15,ethereum,585.5418949360015,0.0,0
2020-12-16,ethereum,589.0668316450424,0.0,0
2020-12-17,ethereum,635.9618893796135,0.0,0
2020-12-18,ethereum,644.0652701929779,0.0,0
2020-12-19,ethereum,654.4204162965752,0.0,0
2020-12-20,ethereum,659.3188076372094,0.0,0
2020-12-21,ethereum,639.5154368778184,0.0,0
2020-12-22,ethereum,610.4270278980672,0.0,0
2020-12-23,ethereum,634.9797234431858,0.0,0
2020-12-24,ethereum,587.9588954992439,0.0,0
2020-12-25,ethereum,612.8796570505974,0.0,0
2020-12-26,ethereum,626.4567387784558,0.0,0
2020-12-27,ethereum,636.7423171944997,0.0,0
2020-12-28,ethereum,689.6598573269875,0.0,0
2020-12-29,ethereum,732.9570292975275,0.0,0
2020-12-30,ethereum,735.5908981625738,0.0,0
2020-12-31,ethereum,752.8559324490188,0.0,0
2021-01-01,ethereum,738.6169381520413,0.0,0
2021-01-02,ethereum,730.1473402196374,0.0,0
2021-01-03,ethereum,777.6960653039432,0.0,0
2021-01-04,ethereum,967.0005967288458,0.0,0
2021-01-05,ethereum,1025.6547675669035,0.0,0
2021-01-06,ethereum,1103.3582516225742,0.0,0
2021-01-07,ethereum,1208.5750928728885,0.0,0
2021-01-08,ethereum,1229.4713150147782,0.0,0
2021-01-09,ethereum,1223.7296883535275,0.0,0
2021-01-10,ethereum,1282.979575527323,0.0,0
2021-01-11,ethereum,1267.7310031512136,0.0,0
2021-01-12,ethereum,1092.9143378806064,0.0,0
2021-01-13,ethereum,1045.406815230412,0.0,0
2021-01-14,ethereum,1132.0155910164729,0.0,0
2021-01-15,ethereum,1216.9147884634556,0.0,0
2021-01-16,ethereum,1171.8600177046465,0.0,0
2021-01-17,ethereum,1234.6318700828049,0.0,0
2021-01-18,ethereum,1229.379698072007,0.0,0
2021-01-19,ethereum,1255.976691513213,0.0,0
2021-01-20,ethereum,1383.4840902277115,0.0,0
2021-01-21,ethereum,1385.8529958752583,0.0,0
2021-01-22,ethereum,1122.912432537305,0.0,0
2021-01-23,ethereum,1236.6834427536564,0.0,0
2021-01-24,ethereum,1231.176379704471,0.0,0
2021-01-25,ethereum,1392.5397634449737,0.0,0
2021-01-26,ethereum,1323.4295031020106,0.0,0
2021-01-27,ethereum,1355.233724240999,0.0,0
2021-01-28,ethereum,1253.141671558609,0.0,0
2021-01-29,ethereum,1328.773619066556,0.0,0
2021-01-30,ethereum,1380.2842591352105,0.0,0
2021-01-31,ethereum,1372.427228964234,0.0,0
2021-02-01,ethereum,1317.0474362291777,0.0,0
2021-02-02,ethereum,1368.6644548123775,0.0,0
2021-02-03,ethereum,1514.2251957516528,0.0,0
2021-02-04,ethereum,1661.000824367477,0.0,0
2021-02-05,ethereum,1587.8008991859367,0.0,0
2021-02-06,ethereum,1724.8569083393102,0.0,0
2021-02-07,ethereum,1683.941297865053,0.0,0
2021-02-08,ethereum,1608.6405479857196,0.0,0
2021-02-09,ethereum,1750.997553719215,0.0,0
2021-02-10,ethereum,1769.053533934599,0.0,0
2021-02-11,ethereum,1739.164209004836,0.0,0
2021-02-12,ethereum,1782.5088691218523,0.0,0
2021-02-13,ethereum,1841.1977507032907,0.0,0
2021-02-14,ethereum,1810.8425457323726,0.0,0
2021-02-15,ethereum,1804.9841464366498,0.0,0
2021-02-16,ethereum,1775.758351701864,0.0,0
2021-02-17,ethereum,1782.5753090505934,0.0,0
2021-02-18,ethereum,1845.5739221567521,0.0,0
2021-02-19,ethereum,1938.5694368074617,0.0,0
2021-02-20,ethereum,1969.9797177628186,0.0,0
2021-02-21,ethereum,1929.367692879665,0.0,0
2021-02-22,ethereum,1941.4267676797988,0.0,0
2021-02-23,ethereum,1788.6152102806425,0.0,0
2021-02-24,ethereum,1563.9246059011416,0.0,0
2021-02-25,ethereum,1628.391533792655,0.0,0
2021-02-26,ethereum,1468.8601037286776,0.0,0
2021-02-27,ethereum,1450.988746804119,0.0,0
2021-02-28,ethereum,1480.1295768477528,0.0,0
2021-03-01,ethereum,1416.661552837565,0.0,0
2021-03-02,ethereum,1570.3996896340539,0.0,0
2021-03-03,ethereum,1497.0891042633873,0.0,0
2021-03-04,ethereum,1579.4271687603093,0.0,0
2021-03-05,ethereum,1546.4996211167372,0.0,0
2021-03-06,ethereum,1539.0484290947375,0.0,0
2021-03-07,ethereum,1661.9279698998157,0.0,0
2021-03-08,ethereum,1727.463096224567,0.0,0
2021-03-09,ethereum,1837.5330305439452,0.0,0
2021-03-10,ethereum,1869.3311016255,0.0,0
2021-03-11,ethereum,1802.3110916881178,0.0,0
2021-03-12,ethereum,1826.0574768119818,0.0,0
2021-03-13,ethereum,1770.9361793697751,0.0,0
2021-03-14,ethereum,1927.7207203999014,0.0,0
2021-03-15,ethereum,1866.0715447008808,0.0,0
2021-03-16,ethereum,1791.047851830107,0.0,0
2021-03-17,ethereum,1808.5512173614395,0.0,0
2021-03-18,ethereum,1828.7548332342565,0.0,0
2021-03-19,ethereum,1780.1596459528505,0.0,0
2021-03-20,ethereum,1817.1329628084297,0.0,0
2021-03-21,ethereum,1817.8601431294944,0.0,0
2021-03-22,ethereum,1790.3780747526928,0.0,0
2021-03-23,ethereum,1686.8911971580417,0.0,0
2021-03-24,ethereum,1673.8591835627929,0.0,0
2021-03-25,ethereum,1581.631055931366,0.0,0
2021-03-26,ethereum,1587.2979641585232,0.0,0
2021-03-27,ethereum,1700.3668693581185,0.0,0
2021-03-28,ethereum,1713.8378756834459,0.0,0
2021-03-29,ethereum,1689.0367982059097,0.0,0
2021-03-30,ethereum,1817.626388088868,0.0,0
2021-03-31,ethereum,1840.294951985396,0.0,0
2021-04-01,ethereum,1915.8325358462234,0.0,0
2021-04-02,ethereum,1970.4711995232753,0.0,0
2021-04-03,ethereum,2134.101788297294,0.0,0
2021-04-04,ethereum,2016.6672472930366,0.0,0
2021-04-05,ethereum,2077.755212422407,0.0,0
2021-04-06,ethereum,2097.7963827792596,0.0,0
2021-04-07,ethereum,2115.0554517461082,0.0,0
2021-04-08,ethereum,1989.1480619041722,0.0,0
2021-04-09,ethereum,2081.3540625398964,0.0,0
2021-04-10,ethereum,2069.6677960855295,0.0,0
2021-04-11,ethereum,2142.7960653929085,0.0,0
2021-04-12,ethereum,2150.2651427927744,0.0,0
2021-04-13,ethereum,2142.476275865736,0.0,0
2021-04-14,ethereum,2304.3435163110134,0.0,0
2021-04-15,ethereum,2429.6615277515734,0.0,0
2021-04-16,ethereum,2514.1684155812304,0.0,0
2021-04-17,ethereum,2424.5538447081194,0.0,0
2021-04-18,ethereum,2345.266962776132,0.0,0
2021-04-19,ethereum,2245.7607533508544,0.0,0
2021-04-20,ethereum,2168.032726735651,0.0,0
2021-04-21,ethereum,2324.2846872281943,0.0,0
2021-04-22,ethereum,2373.501344298211,0.0,0
2021-04-23,ethereum,2426.0711497906045,0.0,0
2021-04-24,ethereum,2364.2312036020908,0.0,0
2021-04-25,ethereum,2212.8437976342047,0.0,0
2021-04-26,ethereum,2307.35532084471,0.0,0
2021-04-27,ethereum,2532.3868028851084,0.0,0
2021-04-28,ethereum,2647.158189660288,0.0,0
2021-04-29,ethereum,2748.7845851218613,0.0,0
2021-04-30,ethereum,2757.497552304977,0.0,0
2021-05-01,ethereum,2776.70371169874,0.0,0
2021-05-02,ethereum,2944.9169473185057,0.0,0
2021-05-03,ethereum,2953.2973480804735,0.0,0
2021-05-04,ethereum,3439.8550695192603,0.0,0
2021-05-05,ethereum,3245.663148933579,0.0,0
2021-05-06,ethereum,3524.562728476055,0.0,0
2021-05-07,ethereum,3495.0758690360576,0.0,0
2021-05-08,ethereum,3493.534500000208,0.0,0
2021-05-09,ethereum,3912.7429165968124,0.0,0
2021-05-10,ethereum,3932.754068170969,0.0,0
2021-05-11,ethereum,3979.6086519212827,0.0,0
2021-05-12,ethereum,4182.790285752286,0.0,0
2021-05-13,ethereum,3906.108903329409,0.0,0
2021-05-14,ethereum,3750.3415950592753,0.0,0
2021-05-15,ethereum,4088.73170832043,0.0,0
2021-05-16,ethereum,3659.9218442136184,0.0,0
2021-05-17,ethereum,3602.0048969299023,0.0,0
2021-05-18,ethereum,3288.2298872378637,0.0,0
2021-05-19,ethereum,3399.0492796569383,0.0,0
2021-05-20,ethereum,2505.014945945662,0.0,0
2021-05-21,ethereum,2778.279660560299,0.0,0
2021-05-22,ethereum,2419.1032171150196,0.0,0
2021-05-23,ethereum,2306.371266867117,0.0,0
2021-05-24,ethereum,2120.0373745099428,0.0,0
2021-05-25,ethereum,2640.1596323488234,0.0,0
2021-05-26,ethereum,2695.4778071496326,0.0,0
2021-05-27,ethereum,2882.483407624011,0.0,0
2021-05-28,ethereum,2742.990862697615,0.0,0
2021-05-29,ethereum,2433.328865728611,0.0,0
2021-05-30,ethereum,2294.626285512794,0.0,0
2021-05-31,ethereum,2395.8532280027384,0.0,0
2021-06-01,ethereum,2708.429865793973,0.0,0
2021-06-02,ethereum,2632.6565998696506,0.0,0
2021-06-03,ethereum,2717.1540367097723,0.0,0
2021-06-04,ethereum,2858.27670209791,0.0,0
2021-06-05,ethereum,2694.4976666790503,0.0,0
2021-06-06,ethereum,2624.7689150594238,0.0,0
2021-06-07,ethereum,2711.5479390111605,0.0,0
2021-06-08,ethereum,2580.5355800598445,0.0,0
2021-06-09,ethereum,2528.022300878691,0.0,0
2021-06-10,ethereum,2620.6253893038547,0.0,0
2021-06-11,ethereum,2486.600068788676,0.0,0
2021-06-12,ethereum,2356.6347741896757,0.0,0
2021-06-13,ethereum,2379.991747950219,0.0,0
2021-06-14,ethereum,2517.771695525423,0.0,0
2021-06-15,ethereum,2587.381610979154,0.0,0
2021-06-16,ethereum,2561.1883309320033,0.0,0
2021-06-17,ethereum,2365.872786190649,0.0,0
2021-06-18,ethereum,2380.744519633922,0.0,0
2021-06-19,ethereum,2231.554315497782,0.0,0
2021-06-20,ethereum,2176.308536317709,0.0,0
2021-06-21,ethereum,2251.5605593660407,0.0,0
2021-06-22,ethereum,1900.1222998935382,0.0,0
2021-06-23,ethereum,1875.3576944712033,0.0,0
2021-06-24,ethereum,1971.1059779809414,0.0,0
2021-06-25,ethereum,1990.0761511910587,0.0,0
2021-06-26,ethereum,1833.4631609981645,0.0,0
2021-06-27,ethereum,1817.047665540675,0.0,0
2021-06-28,ethereum,1973.9268648383472,0.0,0
2021-06-29,ethereum,2087.5187237874175,0.0,0
2021-06-30,ethereum,2169.400067865984,0.0,0
2021-07-01,ethereum,2279.354161419647,0.0,0
2021-07-02,ethereum,2121.657900633364,0.0,0
2021-07-03,ethereum,2157.880584866453,0.0,0
2021-07-04,ethereum,2228.532398568573,0.0,0
2021-07-05,ethereum,2329.004750998825,0.0,0
2021-07-06,ethereum,2217.3018530598792,0.0,0
2021-07-07,ethereum,2320.6549288317,0.0,0
2021-07-08,ethereum,2317.23694270242,0.0,0
2021-07-09,ethereum,2126.4424673902267,0.0,0
2021-07-10,ethereum,2156.5809569525845,0.0,0
2021-07-11,ethereum,2123.0585974934124,0.0,0
2021-07-12,ethereum,2144.0142572722566,0.0,0
2021-07-13,ethereum,2042.4991866143628,0.0,0
2021-07-14,ethereum,1944.3950166372085,0.0,0
2021-07-15,ethereum,1997.6633136705987,0.0,0
2021-07-16,ethereum,1910.7269516309964,0.0,0
2021-07-17,ethereum,1874.2002496808186,0.0,0
2021-07-18,ethereum,1899.8427500663568,0.0,0
2021-07-19,ethereum,1905.723382843169,0.0,0
2021-07-20,ethereum,1824.929392091902,0.0,0
2021-07-21,ethereum,1794.973425186835,0.0,0
2021-07-22,ethereum,2003.7239214521073,0.0,0
2021-07-23,ethereum,2027.5334479167045,0.0,0
2021-07-24,ethereum,2117.154607794504,0.0,0
2021-07-25,ethereum,2183.627414557696,0.0,0
2021-07-26,ethereum,2209.4993601030114,0.0,0
2021-07-27,ethereum,2230.212067673471,0.0,0
2021-07-28,ethereum,2292.579636803809,0.0,0
2021-07-29,ethereum,2299.689405936291,0.0,0
2021-07-30,ethereum,2383.443259961735,0.0,0
2021-07-31,ethereum,2462.3999826480103,0.0,0
2021-08-01,ethereum,2541.674599365905,0.0,0
2021-08-02,ethereum,2555.408178513038,0.0,0
2021-08-03,ethereum,2611.6730699481845,0.0,0
2021-08-04,ethereum,2521.268474889094,0.0,0
2021-08-05,ethereum,2724.5322427136302,0.0,0
2021-08-06,ethereum,2821.649692746136,0.0,0
2021-08-07,ethereum,2888.7322742752317,0.0,0
2021-08-08,ethereum,3151.2175169176753,0.0,0
2021-08-09,ethereum,3012.3085592702105,0.0,0
2021-08-10,ethereum,3163.0646551948857,0.0,0
2021-08-11,ethereum,3147.842995401753,0.0,0
2021-08-12,ethereum,3166.6472179679286,0.0,0
2021-08-13,ethereum,3048.4126816864195,0.0,0
2021-08-14,ethereum,3323.19799054098,0.0,0
2021-08-15,ethereum,3268.5481770314927,0.0,0
2021-08-16,ethereum,3309.7549104132368,0.0,0
2021-08-17,ethereum,3153.583683763619,0.0,0
2021-08-18,ethereum,3007.1440271712713,0.0,0
2021-08-19,ethereum,3037.230251196439,0.0,0
2021-08-20,ethereum,3144.8184367851927,0.0,0
2021-08-21,ethereum,3276.9698366433354,0.0,0
2021-08-22,ethereum,3224.0004601521537,0.0,0
2021-08-23,ethereum,3243.4863583537394,0.0,0
2021-08-24,ethereum,3320.4091697810586,0.0,0
2021-08-25,ethereum,3177.6637963046905,0.0,0
2021-08-26,ethereum,3231.4414517287996,0.0,0
2021-08-27,ethereum,3122.971797237849,0.0,0
2021-08-28,ethereum,3267.539434750998,0.0,0
2021-08-29,ethereum,3245.430222387629,0.0,0
2021-08-30,ethereum,3233.383151693551,0.0,0
2021-08-31,ethereum,3232.7338632854617,0.0,0
2021-09-01,ethereum,3440.5623358869034,0.0,0
2021-09-02,ethereum,3790.6139962215557,0.0,0
2021-09-03,ethereum,3793.3007433464186,0.0,0
2021-09-04,ethereum,3936.1633916244464,0.0,0
2021-09-05,ethereum,3894.937511605067,0.0,0
2021-09-06,ethereum,3950.270344526561,0.0,0
2021-09-07,ethereum,3943.256785301908,0.0,0
2021-09-08,ethereum,3440.3417568365676,0.0,0
2021-09-09,ethereum,3496.859022996073,0.0,0
2021-09-10,ethereum,3435.97993265133,0.0,0
2021-09-11,ethereum,3209.915696090501,0.0,0
2021-09-12,ethereum,3268.1041621348804,0.0,0
2021-09-13,ethereum,3417.839366766938,0.0,0
2021-09-14,ethereum,3301.186776828727,0.0,0
2021-09-15,ethereum,3425.2508733748823,0.0,0
2021-09-16,ethereum,3595.9625714292315,0.0,0
2021-09-17,ethereum,3573.3075160249905,0.0,0
2021-09-18,ethereum,3412.177182421673,0.0,0
2021-09-19,ethereum,3427.58426153173,0.0,0
2021-09-20,ethereum,3335.884886514119,0.0,0
2021-09-21,ethereum,2977.3226793404747,0.0,0
2021-09-22,ethereum,2744.1109995297,0.0,0
2021-09-23,ethereum,3074.119761245824,0.0,0
2021-09-24,ethereum,3159.269865581771,0.0,0
2021-09-25,ethereum,2930.7427060738946,0.0,0
2021-09-26,ethereum,2946.9708461401983,0.0,0
2021-09-27,ethereum,3063.31634471348,0.0,0
2021-09-28,ethereum,2939.742282853775,0.0,0
2021-09-29,ethereum,2798.9844172601042,0.0,0
2021-09-30,ethereum,2855.6117305265157,0.0,0
2021-10-01,ethereum,3013.4932320320772,0.0,0
2021-10-02,ethereum,3305.107041443724,0.0,0
2021-10-03,ethereum,3393.9242492696653,0.0,0
2021-10-04,ethereum,3426.387080851377,0.0,0
