date,id_moneda,price,Porcentaje,market_cap,volume,MA_15,Price_to_MA15,Volume_to_market_cap,Porcentaje_abs
2020-07-09,bitcoin,9432.172515827939,1.9294213910930225,173809.29338963836,20708592426.03485,9202.619748976704,1.0249442846833654,11.914548423835543,1.9294213910930225
2020-07-10,bitcoin,9235.716302064242,-2.0828310066851263,170198.6061436283,19480413474.236183,9189.785630576476,1.0049980133742125,11.445695070967224,2.0828310066851263
2020-07-11,bitcoin,9282.913638839902,0.511030603713003,171104.76764188346,18224423467.7428,9186.295932414963,1.010517591326882,10.651031948967026,0.511030603713003
2020-07-12,bitcoin,9234.314674712627,-0.5235313611443804,170191.06970326536,16167064476.282873,9187.912364270442,1.0050503649362865,9.499361220580356,0.5235313611443804
2020-07-13,bitcoin,9297.479635872663,0.6840243524839806,171364.10645632056,17173962879.687658,9192.434251890201,1.0114273739799513,10.02191371042172,0.6840243524839806
2020-07-14,bitcoin,9240.76251972468,-0.6100267854220465,170370.72781923873,18245667827.005356,9211.339189969969,1.0031942510364562,10.709391255500057,0.6100267854220465
2020-07-15,bitcoin,9247.060695963813,0.06815645598174935,170451.53216173575,19147263017.229504,9218.06313953176,1.0031457320256028,11.233259551496028,0.06815645598174935
2020-07-16,bitcoin,9203.371435179699,-0.47246646497285383,169758.84879797322,16565948994.90621,9222.189416552603,0.9979594887371183,9.758518694139491,0.47246646497285383
2020-07-17,bitcoin,9136.483376363976,-0.7267777823249055,168496.78296089888,18760484380.276333,9225.766045780716,0.9903224654761789,11.134031196684546,0.7267777823249055
2020-07-18,bitcoin,9156.276583115488,0.21663922470123165,168760.44413705036,16500659021.756384,9219.48673763226,0.9931438531975149,9.777563164242563,0.21663922470123165
2020-07-19,bitcoin,9168.402736564132,0.1324354210859635,169031.58840336656,15638459042.903372,9223.617305028833,0.9940137836774086,9.251796773976185,0.1324354210859635
2020-07-20,bitcoin,9202.615839500108,0.3731631770442556,169692.62514180428,16085385661.984406,9230.085151280922,0.997023937338541,9.47913066259809,0.3731631770442556
2020-07-21,bitcoin,9163.159654576915,-0.42874966869567155,168936.98692146805,17080393205.34609,9234.732315945363,0.9922496225207454,10.110511331237412,0.42874966869567155
2020-07-22,bitcoin,9384.379751903267,2.4142337977910655,173036.75767567247,20048075731.25112,9239.782472078346,1.015649424676596,11.586021375196927,2.4142337977910655
2020-07-23,bitcoin,9514.304987626969,1.384483995304553,175370.0171966754,19702428931.328556,9242.582689363453,1.0293989577800824,11.234776187101877,1.384483995304553
2020-07-24,bitcoin,9589.81771944117,0.7936757536404659,176821.59977356787,26966148756.408127,9259.96095652243,1.0356218308551721,15.25048341997817,0.7936757536404659
2020-07-25,bitcoin,9535.93879573746,-0.561834700929531,175865.70541772916,35810926084.94321,9270.470636763312,1.028635888012136,20.36265456069588,0.561834700929531
2020-07-26,bitcoin,9691.825138917147,1.6347246612925748,178740.87453949574,36726067828.3661,9290.485469674859,1.043198998647843,20.547100892835157,1.6347246612925748
2020-07-27,bitcoin,9925.751397476346,2.4136450586574876,183064.85146800018,19713211084.56171,9317.746236346673,1.065252384611846,10.76843038217393,2.4136450586574876
2020-07-28,bitcoin,10962.258481207355,10.442605725492427,202191.7979914077,34694788843.590096,9363.842017864255,1.170700921725682,17.159345328668813,10.442605725492427
2020-07-29,bitcoin,10904.916526918994,-0.5230852236029815,201144.18419106567,27637575180.450962,9474.827274219902,1.150935654161235,13.740181100239116,0.5230852236029815
2020-07-30,bitcoin,11093.612240442404,1.730372837404226,204969.78509067607,23642111784.048485,9585.770874699523,1.1572999590176565,11.534437514089948,1.730372837404226
2020-07-31,bitcoin,11116.307163685275,0.20457649637450892,205200.77531821755,22265381996.186665,9708.874310998097,1.1449635465043413,10.850535024372281,0.20457649637450892
